http://rs.ckan.net/,,CKAN,SRB
http://udct-data.aigid.jp,http://udct-data.aigid.jp/,CKAN,JPN
http://www.amsterdamopendata.nl,http://data.amsterdamopendata.nl/,CKAN,NLD
http://www.civicdata.io,http://www.civicdata.io/,CKAN,IOT
http://www.data.gc.ca/,http://open.canada.ca/data/,CKAN,CAN
http://www.datagm.org.uk,http://www.datagm.org.uk/,CKAN,GBR
http://www.daten.rlp.de/,,CKAN,DEU
http://www.datos.misiones.gov.ar/,,CKAN,ARG
http://www.edinburghopendata.info/,,CKAN,GBR
http://www.hri.fi/,,CKAN,FIN
http://www.nosdonnees.fr/,,CKAN,FRA
http://www.odaa.dk/,,CKAN,DNK
http://www.offene-daten.me,http://www.offene-daten.me/,CKAN,MNE
http://www.opendata-hro.de/,,CKAN,DEU
http://www.opendata.provincia.roma.it/,,CKAN,ITA
http://www.opendataforum.info/,http://data.opendataforum.info/,CKAN,BEL
http://www.rotterdamopendata.nl/,http://rotterdamopendata.nl/,CKAN,NLD
http://www.yorkopendata.org/,http://data.yorkopendata.org/,CKAN,GBR
https://catalogodatos.gub.uy/,,CKAN,URY
https://data.gov.hk/en/,https://data.gov.hk/en-data/,CKAN,HKG
https://data.noaa.gov/dataset,https://data.noaa.gov/,CKAN,USA
https://data.overheid.nl/,https://data.overheid.nl/data/,CKAN,NLD
https://data.sa.gov.au/,https://data.sa.gov.au/data/,CKAN,AUS
https://dati.lazio.it/,http://dati.lazio.it/catalog/it/,CKAN,ITA
https://edx.netl.doe.gov/,,CKAN,USA
https://opendata.bayern.de/,,CKAN,DEU
https://www.data.vic.gov.au/,,CKAN,AUS
https://www.opendataportal.at/,http://data.opendataportal.at/,CKAN,AUT
https://www.opengov-muenchen.de/,,CKAN,DEU
https://data.stadt-zuerich.ch/,,CKAN,CHE
https://data.burlingtonvt.gov,,Socrata,USA
https://data.cdc.gov,,Socrata,USA
https://data.taxpayer.net,,Socrata,USA
https://data.cacs.org,,Socrata,USA
http://data.austintexas.gov,,Socrata,USA
https://data.datamontana.us,,Socrata,USA
https://finances.worldbank.org,,Socrata,USA
https://www.criminalytics.org,,Socrata,USA
http://data.dcpcsb.org,,Socrata,USA
https://data.illinois.gov/belleville,,Socrata,USA
https://data.mo.gov,,Socrata,USA
http://bmgf.demo.socrata.com,,Socrata,USA
http://data.hawaii.gov,,Socrata,USA
https://data.cityofboston.gov,,Socrata,USA
http://datacatalog.cookcountyil.gov,,Socrata,USA
https://data.raleighnc.gov,,Socrata,USA
https://www.dallasopendata.com,,Socrata,USA
https://data.oregon.gov,,Socrata,USA
https://opendata.lasvegasnevada.gov,,Socrata,USA
http://dot.demo.socrata.com,,Socrata,USA
http://nmfs.socrata.com,,Socrata,USA
http://data.wellingtonfl.gov,,Socrata,USA
https://data.colorado.gov,,Socrata,USA
https://data.sfgov.org,,Socrata,USA
https://data.slcgov.com,,Socrata,USA
https://data.vermont.gov,,Socrata,USA
https://bronx.lehman.cuny.edu,,Socrata,USA
http://www.metrochicagodata.com,,Socrata,USA
http://data.wa.gov,,Socrata,USA
http://data.nola.gov,,Socrata,USA
https://data.baltimorecity.gov,,Socrata,USA
https://data.weatherfordtx.gov,,Socrata,USA
https://data.cityofnewyork.us,,Socrata,USA
https://data.illinois.gov/champaign,,Socrata,USA
http://data.eindhoven.nl,,Socrata,NLD
http://data.cityoftacoma.org,,Socrata,USA
http://health.data.ny.gov,,Socrata,USA
https://data.acgov.org,,Socrata,USA
http://healthdata.nj.gov,,Socrata,USA
https://data.redmond.gov,,Socrata,USA
https://data.oaklandnet.com,,Socrata,USA
https://data.energystar.gov,,Socrata,USA
http://explore.data.gov,,Socrata,AUT
https://www.opendatanyc.com,,Socrata,USA
https://data.cityofmadison.com,,Socrata,USA
https://hampton.demo.socrata.com,,Socrata,USA
https://bristol.azure-westeurope-prod.socrata.com,,Socrata,GBR
https://gavaobert.gavaciutat.cat,,Socrata,ESP
http://data.seattle.gov,,Socrata,USA
http://explore.data.gov/ethics,,Socrata,AUT
http://data.winnipeg.ca,,Socrata,CAN
http://data.oregon.gov,,Socrata,USA
http://performance.chattanooga.gov,,Socrata,USA
https://data.austintexas.gov,,Socrata,USA
https://data.act.gov.au,,Socrata,AUS
https://data.ct.gov,,Socrata,USA
http://data.atf.gov,,Socrata,USA
http://data.undp.org,,Socrata,USA
http://hdr.undp.org/en/countries,,Socrata,USA
https://nats.demo.socrata.com/login,,Socrata,USA
http://data.ny.gov,,Socrata,USA
http://cdph.data.ca.gov,,Socrata,USA
http://bythenumbers.sco.ca.gov,,Socrata,USA
http://www.consumerfinance.gov/complaintdatabase,,Socrata,USA
https://datapilot.american.edu,,Socrata,USA
http://inforegio.azure-westeurope-prod.socrata.com,,Socrata,USA
https://data.nfpa.org,,Socrata,USA
https://www.dati.friuliveneziagiulia.it,,Socrata,ITA
https://wfp.demo.socrata.com/login,,Socrata,USA
http://nycopendata.socrata.com,,Socrata,USA
https://data.honolulu.gov,,Socrata,USA
https://data.southbendin.gov,,Socrata,USA
https://stat.cityofgainesville.org,,Socrata,USA
https://data.ny.gov,,Socrata,USA
https://data.montgomerycountymd.gov,,Socrata,USA
https://performance.smcgov.org,,Socrata,USA
http://data.nj.gov,,Socrata,USA
https://health.data.ny.gov,,Socrata,USA
http://performance.westsussex.gov.uk,,Socrata,GBR
https://reportcard.santamonicayouth.net,,Socrata,USA
https://berkeley.demo.socrata.com,,Socrata,USA
http://rdw.azure-westeurope-prod.socrata.com,,Socrata,USA
https://dati.lombardia.it,,Socrata,ITA
http://data.michigan.gov,,Socrata,USA
https://exploredata.gov.ro,,Socrata,ROU
http://irs.demo.socrata.com,,Socrata,USA
http://data.cms.hhs.gov,,Socrata,USA
http://www.usaid.gov/results-and-data/progress-data/data/dca,,Socrata,AUT
http://data.hartford.gov,,Socrata,USA
https://controllerdata.lacity.org,,Socrata,USA
http://opendata.go.ke,,Socrata,KEN
http://healthmeasures.aspe.hhs.gov,,Socrata,USA
http://data.cityofdeleon.org,,Socrata,USA
http://www.data.gov,,Socrata,AUT
http://ethics.data.gov,,Socrata,AUT
http://data.illinois.gov,,Socrata,USA
http://data.medicare.gov,,Socrata,USA
https://westsacramento.demo.socrata.com,,Socrata,USA
https://data.culvercity.org,,Socrata,USA
https://open.whitehouse.gov,,Socrata,USA
http://data.cityofchicago.org,,Socrata,USA
https://data.kingcounty.gov,,Socrata,USA
https://data.providenceri.gov,,Socrata,USA
http://data.edmonton.ca,,Socrata,CAN
https://data.acgov.org,,Socrata,USA
https://data.illinois.gov/rockford,,Socrata,USA
https://data.albanyny.gov,,Socrata,USA
https://belohorizonte.azure-eastus-prod.socrata.com,,Socrata,USA
http://data.murphytx.org,,Socrata,USA
http://www.opendatanyc.com,,Socrata,USA
http://data.ok.gov,,Socrata,USA
https://data.kcmo.org,,Socrata,USA
https://data.maryland.gov,,Socrata,USA
http://data.somervillema.gov,,Socrata,USA
http://data.wokingham.gov.uk,,Socrata,GBR
http://opendata.rubi.cat,,Socrata,USA
http://opendata.socrata.com,,Socrata,USA
http://data.iledefrance.fr,,OpenDataSoft,FRA
http://opendata.paris.fr.opendatasoft.com,,OpenDataSoft,FRA
http://tourisme04.opendatasoft.com,,OpenDataSoft,FRA
http://tourisme62.opendatasoft.com,,OpenDataSoft,FRA
http://bistrotdepays.opendatasoft.com,,OpenDataSoft,FRA
http://scisf.opendatasoft.com,,OpenDataSoft,USA
http://pod.opendatasoft.com,,OpenDataSoft,USA
http://dataratp.opendatasoft.com,,OpenDataSoft,FRA
http://public.opendatasoft.com,,OpenDataSoft,IRL
http://parisdata.opendatasoft.com,,OpenDataSoft,FRA
http://opendata.brussels.be,,OpenDataSoft,BEL

